Barcode,BoxNumber,BoxRow,BoxColumn,dateAdded,Round
IM-23-045-AYFX,IM-23-045-02,69,1,03/02/2023,1
IM-23-045-BTVA,IM-23-045-01,69,1,03/02/2023,1
IM-23-045-FRAB,IM-23-045-03,69,1,10/10/2023,2
IM-23-045-YKKR,IM-23-045-04,69,1,10/19/2023,2
IM-23-046-NPUR,IM-23-046-04,69,1,11/09/2023,2
IM-23-046-RTWW,IM-23-046-02,69,1,3/16/2023,1
IM-23-046-TJRS,IM-23-046-01,69,1,03/02/2023,1
IM-23-046-WOBM,IM-23-046-03,69,1,9/29/2023,2
IM-23-047-CMMQ,IM-23-047-04,69,1,9/19/2023,2
IM-23-047-FVTM,IM-23-047-03,69,1,8/25/2023,2
IM-23-054-JGUZ,IM-23-054-03,69,1,10/02/2023,2
IM-23-054-SORU,IM-23-054-04,69,1,10/02/2023,2
IM-23-054-TNAS,IM-23-054-01,69,1,2/23/2023,1
IM-23-056-GKXW,IM-23-056-03,69,1,11/08/2023,2
IM-23-056-IGIO,IM-23-056-01,69,1,03/06/2023,1
IM-23-060-NHJM,IM-23-060-01,69,1,4/24/2023,1
IM-23-060-UUOY,IM-23-060-03,69,1,09/05/2023,2
IM-23-063-ABIX,IM-23-063-01,69,1,03/06/2023,1
IM-23-063-GCYX,IM-23-063-04,69,1,11/10/2023,2
IM-23-063-LWKO,IM-23-063-02,69,1,03/06/2023,1
IM-23-063-WDQW,IM-23-063-03,69,1,11/10/2023,2
IM-23-064-IXQZ,IM-23-064-03,69,1,09/11/2023,2
IM-23-064-QFLS,IM-23-064-04,69,1,10/23/2023,2
IM-23-071-HMGB,IM-23-071-03,69,1,11/08/2023,2
IM-23-071-TVWF,IM-23-071-04,69,1,11/09/2023,2
IM-23-089-GDDY,IM-23-089-02,69,1,2/16/2023,1
IM-23-089-IUPJ,IM-23-089-04,69,1,10/16/2023,2
IM-23-089-JZFJ,IM-23-089-01,69,1,1/23/2023,1
IM-23-089-XVZZ,IM-23-089-03,69,1,8/28/2023,2
IM-23-090-FGVN,IM-23-090-03,69,1,8/29/2023,2
IM-23-090-NRBP,IM-23-090-01,69,1,02/02/2023,1
IM-23-090-OWTA,IM-23-090-04,69,1,09/05/2023,2
IM-23-090-RKJP,IM-23-090-02,69,1,2/21/2023,1
IM-23-093-BMXT,IM-23-093-01,69,1,1/26/2023,1
IM-23-093-FBTC,IM-23-093-02,69,2,1/30/2023,1
IM-23-096-BKTR,IM-23-096-02,69,1,1/26/2023,1
IM-23-096-GLGY,IM-23-096-03,69,1,10/16/2023,2
IM-23-096-IGBT,IM-23-096-01,69,1,1/19/2023,1
IM-23-096-WDLK,IM-23-096-04,69,1,10/24/2023,2
IM-23-110-LQKV,IM-23-110-04,69,1,8/28/2023,2
IM-23-110-OLRD,IM-23-110-01,69,1,1/27/2023,1
IM-23-110-QCDZ,IM-23-110-03,69,1,8/28/2023,2
IM-23-112-MKPA,IM-23-112-03,69,1,9/18/2023,2
IM-23-112-XJZC,IM-23-112-04,69,1,9/18/2023,2
IM-23-115-FQAL,IM-23-115-03,69,1,09/04/2023,2
IM-23-115-GLDD,IM-23-115-04,69,1,09/11/2023,2
IM-23-115-HGGH,IM-23-115-02,69,1,03/10/2023,1
IM-23-115-ZHDO,IM-23-115-01,69,1,2/22/2023,1
IM-23-120-ATBC,IM-23-120-01,69,1,11/08/2023,1
IM-23-121-CLGJ,IM-23-121-01,69,1,7/31/2023,1
IM-23-121-VWGZ,IM-23-121-02,69,1,12/14/2023,1
IM-23-123-FAVO,IM-23-123-01,69,1,09/02/2023,1
IM-23-123-OXXH,IM-23-123-02,69,1,2/22/2023,1
IM-24-011-DNPB,IM-24-011-02,69,1,05/03/2024,3
IM-24-011-IMHD,IM-24-011-01,69,1,05/03/2024,3
IM-24-016-FOWC,IM-24-016-01,69,1,04/09/2024,3
IM-24-019-HMWX,IM-24-019-02,69,1,05/02/2024,3
IM-24-019-WIMZ,IM-24-019-01,69,1,04/09/2024,3
IM-24-030-DCRI,IM-24-030-02,69,1,05/07/2024,3
IM-24-030-RWQX,IM-24-030-01,69,1,05/02/2024,3
IM-24-034-GXIY,IM-24-034-01,69,1,04/08/2024,3
IM-24-034-TWXR,IM-24-034-02,69,1,05/07/2024,3
IM-24-036-JSGS,IM-24-036-01,69,1,04/08/2024,3
IM-24-036-TIIG,IM-24-036-02,69,1,05/07/2024,3
IM-24-040-PTZV,IM-24-040-01,69,1,5/29/2024,3
IM-24-040-XFLD,IM-24-040-02,69,1,5/30/2024,3
IM-24-041-KWWI,IM-24-041-01,69,1,4/30/2024,3
IM-24-041-PXXF,IM-24-041-02,69,1,4/30/2024,3
IM-24-042-IYJO,IM-24-042-01,69,1,4/29/2024,3
IM-24-042-MZGK,IM-24-042-02,69,1,4/29/2024,3
IM-24-044-JKYZ,IM-24-044-01,69,1,05/06/2024,3
IM-24-045-NJLP,IM-24-045-01,69,1,05/06/2024,3
IM-24-045-RQVS,IM-24-045-02,69,1,05/06/2024,3
IM-24-046-GNPQ,IM-24-046-01,69,1,05/02/2024,3
IM-24-046-UTKW,IM-24-046-02,69,1,5/30/2024,3
IM-24-047-JSWX,IM-24-047-01,69,1,05/07/2024,3
IM-24-054-GIRH,IM-24-054-01,69,1,04/09/2024,3
IM-24-064-JGSP,IM-24-064-01,69,1,04/09/2024,3
IM-24-071-IMYO,IM-24-071-01,69,1,05/07/2024,3
IM-24-087-RTHV,IM-24-087-02,69,1,05/07/2024,3
IM-24-087-XBIY,IM-24-087-01,69,1,04/09/2024,3
IM-24-089-NFFI,IM-24-089-01,69,1,3/13/2024,3
IM-24-089-WZJB,IM-24-089-02,69,1,3/13/2024,3
IM-24-090-BHFZ,IM-24-090-01,69,1,3/13/2024,3
IM-24-096-HTNJ,IM-24-096-01,69,1,04/08/2024,3
IM-24-096-RTYA,IM-24-096-02,69,1,05/06/2024,3
IM-24-110-FJUO,IM-24-110-01,69,1,04/05/2024,3
IM-24-110-PTGZ,IM-24-110-02,69,1,05/02/2024,3
IM-24-112-GVVV,IM-24-112-02,69,1,05/02/2024,3
IM-24-112-NALJ,IM-24-112-01,69,1,04/05/2024,3
IM-24-115-KRSO,IM-24-115-01,69,1,05/07/2024,3
IM-23-011-BHJM,IM-23-011-04,70,1,10/25/2023,2
IM-23-011-CQSU,IM-23-011-03,70,1,10/25/2023,2
IM-23-011-RHGU,IM-23-011-01,70,1,02/10/2023,1
IM-23-015-MQAR,IM-23-015-02,70,1,3/21/2023,1
IM-23-015-QWFQ,IM-23-015-01,70,1,1/31/2023,1
IM-23-016-AIDN,IM-23-016-03,70,1,10/23/2023,2
IM-23-016-XPTO,IM-23-016-01,70,1,3/14/2023,1
IM-23-017-KLNV,IM-23-017-04,70,1,10/23/2023,2
IM-23-017-NOPB,IM-23-017-02,70,1,,1
IM-23-017-NWLD,IM-23-017-03,70,1,9/19/2023,2
IM-23-017-YWRT,IM-23-017-01,70,1,08/02/2023,1
IM-23-019-IWGZ,IM-23-019-02,70,1,4/24/2023,1
IM-23-019-MHUI,IM-23-019-01,70,1,2/14/2023,1
IM-23-019-SUVK,IM-23-019-03,70,1,09/05/2023,2
IM-23-019-VRHZ,IM-23-019-04,70,1,10/24/2023,2
IM-23-030-AQSK,IM-23-030-04,70,1,10/23/2023,2
IM-23-030-JCZI,IM-23-030-01,70,1,2/25/2023,1
IM-23-030-PGST,IM-23-030-03,70,1,9/19/2023,2
IM-23-034-FNAT,IM-23-034-03,70,1,9/18/2023,2
IM-23-034-RJRH,IM-23-034-01,70,1,2/24/2023,1
IM-23-034-SNPD,IM-23-034-04,70,1,9/18/2023,2
IM-23-035-OYHN,IM-23-035-01,70,1,3/15/2023,1
IM-23-036-IMNS,IM-23-036-01,70,1,03/03/2023,1
IM-23-036-QZWZ,IM-23-036-04,70,1,10/10/2023,2
IM-23-036-UARC,IM-23-036-03,70,1,10/02/2023,2
IM-23-040-PKUI,IM-23-040-03,70,1,9/18/2023,2
IM-23-040-TZBL,IM-23-040-04,70,1,9/18/2023,2
IM-23-041-HSCF,IM-23-041-01,70,1,3/14/2023,1
IM-23-041-POFG,IM-23-041-02,70,1,4/23/2023,1
IM-23-041-VDXG,IM-23-041-03,70,1,10/17/2023,2
IM-23-041-ZTMP,IM-23-041-04,70,1,10/17/2023,2
IM-23-042-RMFW,IM-23-042-01,70,1,03/03/2023,1
IM-23-042-SISK,IM-23-042-04,70,1,11/06/2023,2
IM-23-042-UJJI,IM-23-042-03,70,1,11/06/2023,2
IM-23-042-UNUZ,IM-23-042-02,70,1,3/14/2023,1
IM-23-044-JJPF,IM-23-044-04,70,1,10/10/2023,2
IM-23-044-OJXR,IM-23-044-01,70,1,2/28/2023,1
IM-23-044-TJWU,IM-23-044-03,70,1,10/10/2023,2
IM-23-045-DDIV,IM-23-045-03,70,1,10/10/2023,2
IM-23-045-IYYL,IM-23-045-04,70,1,10/19/2023,2
IM-23-045-KBKY,IM-23-045-02,70,1,03/02/2023,1
IM-23-045-NUTT,IM-23-045-01,70,1,03/02/2023,1
IM-23-046-DKMB,IM-23-046-04,70,1,11/09/2023,2
IM-23-046-DRDK,IM-23-046-02,70,1,3/16/2023,1
IM-23-046-IWFW,IM-23-046-03,70,1,9/29/2023,2
IM-23-046-VJBH,IM-23-046-01,70,1,03/02/2023,1
IM-23-047-XCIP,IM-23-047-03,70,1,8/25/2023,2
IM-23-047-ZKIZ,IM-23-047-04,70,1,9/19/2023,2
IM-23-054-NIKQ,IM-23-054-04,70,1,10/02/2023,2
IM-23-054-UJTI,IM-23-054-03,70,1,10/02/2023,2
IM-23-054-ULCU,IM-23-054-01,70,1,2/23/2023,1
IM-23-056-QCDH,IM-23-056-01,70,1,03/06/2023,1
IM-23-056-QZTS,IM-23-056-03,70,1,11/08/2023,2
IM-23-060-ANCM,IM-23-060-03,70,1,09/05/2023,2
IM-23-060-DAAL,IM-23-060-01,70,1,4/24/2023,1
IM-23-063-ARIK,IM-23-063-03,70,1,11/10/2023,2
IM-23-063-GOWS,IM-23-063-04,70,1,11/10/2023,2
IM-23-063-URUQ,IM-23-063-01,70,1,03/06/2023,1
IM-23-063-XOGS,IM-23-063-02,70,1,03/06/2023,1
IM-23-064-GQAP,IM-23-064-04,70,1,10/23/2023,2
IM-23-064-WWOD,IM-23-064-03,70,1,09/11/2023,2
IM-23-071-HKKF,IM-23-071-03,70,1,11/08/2023,2
IM-23-071-SDQX,IM-23-071-04,70,1,11/09/2023,2
IM-23-089-OICY,IM-23-089-03,70,1,8/28/2023,2
IM-23-089-QJXG,IM-23-089-02,70,1,2/16/2023,1
IM-23-089-RRAM,IM-23-089-01,70,1,1/23/2023,1
IM-23-089-SWVL,IM-23-089-04,70,1,10/16/2023,2
IM-23-090-HUKB,IM-23-090-03,70,1,8/29/2023,2
IM-23-090-JMPT,IM-23-090-04,70,1,09/05/2023,2
IM-23-090-TXDG,IM-23-090-02,70,1,2/21/2023,1
IM-23-090-XKFT,IM-23-090-01,70,1,02/02/2023,1
IM-23-093-OKMA,IM-23-093-01,70,1,1/26/2023,1
IM-23-093-YIHH,IM-23-093-02,70,2,1/30/2023,1
IM-23-096-HLNC,IM-23-096-03,70,1,10/16/2023,2
IM-23-096-PUPP,IM-23-096-02,70,1,1/26/2023,1
IM-23-096-VZVV,IM-23-096-01,70,1,1/19/2023,1
IM-23-096-ZTCH,IM-23-096-04,70,1,10/24/2023,2
IM-23-110-DVDH,IM-23-110-04,70,1,8/28/2023,2
IM-23-110-HXSX,IM-23-110-01,70,1,1/27/2023,1
IM-23-110-ROVV,IM-23-110-03,70,1,8/28/2023,2
IM-23-112-BLKS,IM-23-112-04,70,1,9/18/2023,2
IM-23-112-SQHR,IM-23-112-03,70,1,9/18/2023,2
IM-23-115-AXHP,IM-23-115-02,70,1,03/10/2023,1
IM-23-115-CJRA,IM-23-115-04,70,1,09/11/2023,2
IM-23-115-LUAJ,IM-23-115-01,70,1,2/22/2023,1
IM-23-115-OPHV,IM-23-115-03,70,1,09/04/2023,2
IM-23-120-TGWZ,IM-23-120-01,70,1,11/08/2023,1
IM-23-121-FDQY,IM-23-121-02,70,1,12/14/2023,1
IM-23-121-VQAY,IM-23-121-01,70,1,7/31/2023,1
IM-23-123-QKQY,IM-23-123-02,70,1,2/22/2023,1
IM-23-123-ZMCG,IM-23-123-01,70,1,09/02/2023,1
IM-24-011-DCWB,IM-24-011-02,70,1,05/03/2024,3
IM-24-011-IOSV,IM-24-011-01,70,1,05/03/2024,3
IM-24-016-FPCP,IM-24-016-01,70,1,04/09/2024,3
IM-24-019-HSPK,IM-24-019-02,70,1,05/02/2024,3
IM-24-019-WQAK,IM-24-019-01,70,1,04/09/2024,3
IM-24-030-DODX,IM-24-030-02,70,1,05/07/2024,3
IM-24-030-SPPJ,IM-24-030-01,70,1,05/02/2024,3
IM-24-034-HCZG,IM-24-034-01,70,1,04/08/2024,3
IM-24-034-TXJY,IM-24-034-02,70,1,05/07/2024,3
IM-24-036-KLRK,IM-24-036-01,70,1,04/08/2024,3
IM-24-036-VJTV,IM-24-036-02,70,1,05/07/2024,3
IM-24-040-PZWB,IM-24-040-01,70,1,5/29/2024,3
IM-24-040-WBDI,IM-24-040-02,70,1,5/30/2024,3
IM-24-041-KBBL,IM-24-041-01,70,1,4/30/2024,3
IM-24-041-QAJF,IM-24-041-02,70,1,4/30/2024,3
IM-24-042-IXOL,IM-24-042-01,70,1,4/29/2024,3
IM-24-042-MVSB,IM-24-042-02,70,1,4/29/2024,3
IM-24-044-JLBD,IM-24-044-01,70,1,05/06/2024,3
IM-24-045-PKGT,IM-24-045-01,70,1,05/06/2024,3
IM-24-045-PTQO,IM-24-045-02,70,1,05/06/2024,3
IM-24-046-GIHW,IM-24-046-01,70,1,05/02/2024,3
IM-24-046-THJO,IM-24-046-02,70,1,5/30/2024,3
IM-24-047-HVYY,IM-24-047-01,70,1,05/07/2024,3
IM-24-054-GGJD,IM-24-054-01,70,1,04/09/2024,3
IM-24-064-JLWA,IM-24-064-01,70,1,04/09/2024,3
IM-24-071-LSPS,IM-24-071-01,70,1,05/07/2024,3
IM-24-087-RPNT,IM-24-087-02,70,1,05/07/2024,3
IM-24-087-WMWB,IM-24-087-01,70,1,04/09/2024,3
IM-24-089-NKVY,IM-24-089-01,70,1,3/13/2024,3
IM-24-089-TFTB,IM-24-089-02,70,1,3/13/2024,3
IM-24-090-BHJU,IM-24-090-01,70,1,3/13/2024,3
IM-24-096-HYYW,IM-24-096-01,70,1,04/08/2024,3
IM-24-096-SFFV,IM-24-096-02,70,1,05/06/2024,3
IM-24-110-CQNT,IM-24-110-01,70,1,04/05/2024,3
IM-24-110-PMQM,IM-24-110-02,70,1,05/02/2024,3
IM-24-112-FYCW,IM-24-112-02,70,1,05/02/2024,3
IM-24-112-SRWL,IM-24-112-01,70,1,04/08/2024,3
IM-24-115-KUVC,IM-24-115-01,70,1,05/07/2024,3
IM-23-011-MSSC,IM-23-011-03,71,1,10/25/2023,2
IM-23-011-OONR,IM-23-011-04,71,1,10/25/2023,2
IM-23-011-VJWO,IM-23-011-01,71,1,02/10/2023,1
IM-23-015-JBNI,IM-23-015-01,71,1,1/31/2023,1
IM-23-015-UUVN,IM-23-015-02,71,1,3/21/2023,1
IM-23-016-ALHQ,IM-23-016-01,71,1,3/14/2023,1
IM-23-016-SNXD,IM-23-016-03,71,1,10/23/2023,2
IM-23-017-HANL,IM-23-017-04,71,1,10/23/2023,2
IM-23-017-QLWG,IM-23-017-03,71,1,9/19/2023,2
IM-23-017-RJLZ,IM-23-017-01,71,1,08/02/2023,1
IM-23-017-VMJD,IM-23-017-02,71,1,,1
IM-23-019-KNTK,IM-23-019-01,71,1,2/14/2023,1
IM-23-019-RPRZ,IM-23-019-03,71,1,09/05/2023,2
IM-23-019-VYWQ,IM-23-019-02,71,1,4/24/2023,1
IM-23-019-ZCZB,IM-23-019-04,71,1,10/24/2023,2
IM-23-030-DCTM,IM-23-030-03,71,1,9/19/2023,2
IM-23-030-JCYV,IM-23-030-04,71,1,10/23/2023,2
IM-23-030-XSIR,IM-23-030-01,71,1,2/25/2023,1
IM-23-034-KMAA,IM-23-034-03,71,1,9/18/2023,2
IM-23-034-LRRU,IM-23-034-04,71,1,9/18/2023,2
IM-23-034-YTUF,IM-23-034-01,71,1,2/24/2023,1
IM-23-035-FMKM,IM-23-035-01,71,1,3/15/2023,1
IM-23-036-GSHN,IM-23-036-04,71,1,10/10/2023,2
IM-23-036-TDPG,IM-23-036-03,71,1,10/02/2023,2
IM-23-036-YUCB,IM-23-036-01,71,1,03/03/2023,1
IM-23-040-JSWF,IM-23-040-04,71,1,9/18/2023,2
IM-23-040-RTKF,IM-23-040-03,71,1,9/18/2023,2
IM-23-041-FDKO,IM-23-041-02,71,1,4/23/2023,1
IM-23-041-HNPV,IM-23-041-03,71,1,10/17/2023,2
IM-23-041-PUWN,IM-23-041-01,71,1,3/14/2023,1
IM-23-041-TGBV,IM-23-041-04,71,1,10/17/2023,2
IM-23-042-DXBG,IM-23-042-02,71,1,3/14/2023,1
IM-23-042-FQAK,IM-23-042-04,71,1,11/06/2023,2
IM-23-042-PQCI,IM-23-042-01,71,1,03/03/2023,1
IM-23-042-XXTR,IM-23-042-03,71,1,11/06/2023,2
IM-23-044-IZAB,IM-23-044-01,71,1,2/28/2023,1
IM-23-044-JZAS,IM-23-044-03,71,1,10/10/2023,2
IM-23-044-NVRL,IM-23-044-04,71,1,10/10/2023,2
IM-23-045-IYIJ,IM-23-045-01,71,1,03/02/2023,1
IM-23-045-LXBJ,IM-23-045-04,71,1,10/19/2023,2
IM-23-045-NVQQ,IM-23-045-02,71,1,03/02/2023,1
IM-23-045-OADJ,IM-23-045-03,71,1,10/10/2023,2
IM-23-046-KQYC,IM-23-046-02,71,1,3/16/2023,1
IM-23-046-SMLI,IM-23-046-01,71,1,03/02/2023,1
IM-23-046-YCBW,IM-23-046-04,71,1,11/09/2023,2
IM-23-046-YYAN,IM-23-046-03,71,1,9/29/2023,2
IM-23-047-CIAY,IM-23-047-03,71,1,8/25/2023,2
IM-23-047-KBPN,IM-23-047-04,71,1,9/19/2023,2
IM-23-054-AYOA,IM-23-054-04,71,1,10/02/2023,2
IM-23-054-QSHC,IM-23-054-01,71,1,2/23/2023,1
IM-23-054-RCRX,IM-23-054-03,71,1,10/02/2023,2
IM-23-056-NKTS,IM-23-056-03,71,1,11/08/2023,2
IM-23-056-RHPO,IM-23-056-01,71,1,03/06/2023,1
IM-23-060-LQCC,IM-23-060-01,71,1,4/24/2023,1
IM-23-060-QOVL,IM-23-060-03,71,1,09/05/2023,2
IM-23-063-JCHM,IM-23-063-03,71,1,11/10/2023,2
IM-23-063-QVMY,IM-23-063-02,71,1,03/06/2023,1
IM-23-063-XNBG,IM-23-063-01,71,1,03/06/2023,1
IM-23-064-NKXK,IM-23-064-04,71,1,10/23/2023,2
IM-23-064-WLQV,IM-23-064-03,71,1,09/11/2023,2
IM-23-071-GQXH,IM-23-071-03,71,1,11/08/2023,2
IM-23-071-SJNW,IM-23-071-04,71,1,11/09/2023,2
IM-23-089-FCHQ,IM-23-089-04,71,1,10/16/2023,2
IM-23-089-JRNS,IM-23-089-01,71,1,1/23/2023,1
IM-23-089-QLFP,IM-23-089-02,71,1,2/16/2023,1
IM-23-089-QPRL,IM-23-089-03,71,1,8/28/2023,2
IM-23-090-DRNI,IM-23-090-03,71,1,8/29/2023,2
IM-23-090-KBAY,IM-23-090-04,71,1,09/05/2023,2
IM-23-090-SHZF,IM-23-090-02,71,1,2/21/2023,1
IM-23-090-ZHPH,IM-23-090-01,71,1,02/02/2023,1
IM-23-093-OJUM,IM-23-093-02,71,2,1/30/2023,1
IM-23-093-QWJU,IM-23-093-01,71,1,1/26/2023,1
IM-23-096-APJW,IM-23-096-03,71,1,10/16/2023,2
IM-23-096-VPDA,IM-23-096-02,71,1,1/26/2023,1
IM-23-096-WOQF,IM-23-096-04,71,1,10/24/2023,2
IM-23-096-YDXQ,IM-23-096-01,71,1,1/19/2023,1
IM-23-110-KOXT,IM-23-110-01,71,1,1/27/2023,1
IM-23-110-QJBW,IM-23-110-04,71,1,8/28/2023,2
IM-23-110-ZWXA,IM-23-110-03,71,1,8/28/2023,2
IM-23-112-GQKT,IM-23-112-03,71,1,9/18/2023,2
IM-23-112-QFWO,IM-23-112-04,71,1,9/18/2023,2
IM-23-115-BNYD,IM-23-115-01,71,1,2/22/2023,1
IM-23-115-BVUI,IM-23-115-04,71,1,09/11/2023,2
IM-23-115-CKAG,IM-23-115-02,71,1,03/10/2023,1
IM-23-115-LIKI,IM-23-115-03,71,1,09/04/2023,2
IM-23-120-RIZA,IM-23-120-01,71,1,11/08/2023,1
IM-23-121-FLQN,IM-23-121-02,71,1,12/14/2023,1
IM-23-121-ITGY,IM-23-121-01,71,1,7/31/2023,1
IM-23-123-FMAJ,IM-23-123-02,71,1,2/22/2023,1
IM-23-123-YRZQ,IM-23-123-01,71,1,09/02/2023,1
IM-24-011-FSFA,IM-24-011-02,71,1,05/03/2024,3
IM-24-011-JSVX,IM-24-011-01,71,1,05/03/2024,3
IM-24-016-GAMZ,IM-24-016-01,71,1,04/09/2024,3
IM-24-019-HWTT,IM-24-019-02,71,1,05/02/2024,3
IM-24-019-WASJ,IM-24-019-01,71,1,04/09/2024,3
IM-24-030-CSQM,IM-24-030-02,71,1,05/07/2024,3
IM-24-030-TADN,IM-24-030-01,71,1,05/02/2024,3
IM-24-034-GYWG,IM-24-034-01,71,1,04/08/2024,3
IM-24-034-THVL,IM-24-034-02,71,1,05/07/2024,3
IM-24-036-KBCL,IM-24-036-01,71,1,04/08/2024,3
IM-24-036-VSRI,IM-24-036-02,71,1,05/07/2024,3
IM-24-040-QGPW,IM-24-040-01,71,1,5/29/2024,3
IM-24-040-SRSN,IM-24-040-02,71,1,5/30/2024,3
IM-24-041-KTNF,IM-24-041-01,71,1,4/30/2024,3
IM-24-041-QIRM,IM-24-041-02,71,1,4/30/2024,3
IM-24-042-FRLX,IM-24-042-01,71,1,4/29/2024,3
IM-24-042-NWXP,IM-24-042-02,71,1,4/29/2024,3
IM-24-044-JLTD,IM-24-044-01,71,1,05/06/2024,3
IM-24-045-KMDB,IM-24-045-01,71,1,05/06/2024,3
IM-24-045-POOZ,IM-24-045-02,71,1,05/06/2024,3
IM-24-046-FWQF,IM-24-046-01,71,1,05/02/2024,3
IM-24-046-TSKN,IM-24-046-02,71,1,5/30/2024,3
IM-24-047-HTZB,IM-24-047-01,71,1,05/07/2024,3
IM-24-054-HCSN,IM-24-054-01,71,1,04/09/2024,3
IM-24-064-IWJK,IM-24-064-01,71,1,04/09/2024,3
IM-24-071-LPIM,IM-24-071-01,71,1,05/07/2024,3
IM-24-087-QQLG,IM-24-087-02,71,1,05/07/2024,3
IM-24-087-XAVO,IM-24-087-01,71,1,04/09/2024,3
IM-24-089-NPRS,IM-24-089-01,71,1,3/13/2024,3
IM-24-089-VLYY,IM-24-089-02,71,1,3/13/2024,3
IM-24-090-BHUL,IM-24-090-01,71,1,3/13/2024,3
IM-24-096-HTRU,IM-24-096-01,71,1,04/08/2024,3
IM-24-096-TDLL,IM-24-096-02,71,1,05/06/2024,3
IM-24-110-FGJF,IM-24-110-01,71,1,04/05/2024,3
IM-24-110-OGMO,IM-24-110-02,71,1,05/02/2024,3
IM-24-112-FLKY,IM-24-112-02,71,1,05/02/2024,3
IM-24-112-SPRF,IM-24-112-01,71,1,04/08/2024,3
IM-24-115-IOCN,IM-24-115-01,71,1,05/07/2024,3
IM-23-011-ONQK,IM-23-011-01,72,1,02/10/2023,1
IM-23-011-RLHK,IM-23-011-03,72,1,10/25/2023,2
IM-23-011-SIWU,IM-23-011-04,72,1,10/25/2023,2
IM-23-015-LHZT,IM-23-015-02,72,1,3/21/2023,1
IM-23-015-PQFJ,IM-23-015-01,72,1,1/31/2023,1
IM-23-016-GPJN,IM-23-016-03,72,1,10/23/2023,2
IM-23-016-IYXI,IM-23-016-01,72,1,3/14/2023,1
IM-23-017-GYJM,IM-23-017-04,72,1,10/23/2023,2
IM-23-017-ONFS,IM-23-017-03,72,1,9/19/2023,2
IM-23-017-WWSI,IM-23-017-01,72,1,08/02/2023,1
IM-23-017-ZMZM,IM-23-017-02,72,1,,1
IM-23-019-DCJU,IM-23-019-01,72,1,2/14/2023,1
IM-23-019-FVOO,IM-23-019-03,72,1,09/05/2023,2
IM-23-019-RHNY,IM-23-019-02,72,1,4/24/2023,1
IM-23-019-YBTK,IM-23-019-04,72,1,10/24/2023,2
IM-23-030-FFVX,IM-23-030-01,72,1,2/25/2023,1
IM-23-030-OZJF,IM-23-030-03,72,1,9/19/2023,2
IM-23-030-UAFN,IM-23-030-04,72,1,10/23/2023,2
IM-23-034-AHVQ,IM-23-034-04,72,1,9/18/2023,2
IM-23-034-NPCO,IM-23-034-01,72,1,2/24/2023,1
IM-23-034-TSNR,IM-23-034-03,72,1,9/18/2023,2
IM-23-035-NJWR,IM-23-035-01,72,1,3/15/2023,1
IM-23-036-MPJU,IM-23-036-01,72,1,03/03/2023,1
IM-23-036-OKXZ,IM-23-036-03,72,1,10/02/2023,2
IM-23-036-UBJM,IM-23-036-04,72,1,10/10/2023,2
IM-23-040-LNQY,IM-23-040-04,72,1,9/18/2023,2
IM-23-040-MWWZ,IM-23-040-03,72,1,9/18/2023,2
IM-23-041-AKPR,IM-23-041-04,72,1,10/17/2023,2
IM-23-041-ODZH,IM-23-041-03,72,1,10/17/2023,2
IM-23-041-TONQ,IM-23-041-02,72,1,4/23/2023,1
IM-23-041-WUML,IM-23-041-01,72,1,3/14/2023,1
IM-23-042-OZTI,IM-23-042-03,72,1,11/06/2023,2
IM-23-042-RJVP,IM-23-042-02,72,1,3/14/2023,1
IM-23-042-WVNF,IM-23-042-01,72,1,03/03/2023,1
IM-23-042-ZSDW,IM-23-042-04,72,1,11/06/2023,2
IM-23-044-DRVW,IM-23-044-03,72,1,10/10/2023,2
IM-23-044-GGKZ,IM-23-044-01,72,1,2/28/2023,1
IM-23-044-XSZA,IM-23-044-04,72,1,10/10/2023,2
IM-23-045-ACRN,IM-23-045-04,72,1,10/19/2023,2
IM-23-045-CZBP,IM-23-045-01,72,1,03/02/2023,1
IM-23-045-DFHH,IM-23-045-03,72,1,10/10/2023,2
IM-23-045-DYLV,IM-23-045-02,72,1,3/13/2023,1
IM-23-046-BAXY,IM-23-046-02,72,1,3/16/2023,1
IM-23-046-BOVJ,IM-23-046-03,72,1,9/29/2023,2
IM-23-046-BZYR,IM-23-046-01,72,1,03/02/2023,1
IM-23-046-HNMK,IM-23-046-04,72,1,11/09/2023,2
IM-23-047-RNNS,IM-23-047-04,72,1,9/19/2023,2
IM-23-047-SQKO,IM-23-047-03,72,1,8/25/2023,2
IM-23-054-HQAZ,IM-23-054-03,72,1,10/02/2023,2
IM-23-054-NJRI,IM-23-054-04,72,1,10/02/2023,2
IM-23-054-XWYF,IM-23-054-01,72,1,2/23/2023,1
IM-23-056-JZFG,IM-23-056-01,72,1,03/06/2023,1
IM-23-056-XZMF,IM-23-056-03,72,1,11/08/2023,2
IM-23-060-FPDZ,IM-23-060-01,72,1,4/24/2023,1
IM-23-060-RSTK,IM-23-060-03,72,1,09/05/2023,2
IM-23-063-UGFK,IM-23-063-01,72,1,03/06/2023,1
IM-23-063-WBGZ,IM-23-063-02,72,1,03/06/2023,1
IM-23-063-ZUVO,IM-23-063-03,72,1,11/10/2023,2
IM-23-064-VJIO,IM-23-064-04,72,1,10/23/2023,2
IM-23-064-YOVJ,IM-23-064-03,72,1,09/11/2023,2
IM-23-071-GTLT,IM-23-071-03,72,1,11/08/2023,2
IM-23-071-VJKF,IM-23-071-04,72,1,11/09/2023,2
